uid,category,turn_indices,gt_turn_index,gt_type,gt_role,gt_value,pred_type,pred_tools,pred_response,pred_error,score_rouge1,score_rougeL,score_bert_precision,score_bert_recall,score_bert_f1,score_levenshtein_distance,score_levenshtein_ratio,score_when2call,raw_output
df66e386-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £112. Top categories: Home improvement: £112.,nlp,[],"Okay, it looks like your total spending this month was £112, and all of that was spent on Home improvement.",,0.26666666666666666,0.26666666666666666,0.8772819638252258,0.8900273442268372,0.8836086988449097,73.0,0.47777777777777775,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, it looks like your total spending this month was \u00a3112, and all of that was spent on Home improvement.\""}""}"
b703f152-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £59. Top categories: Utilities: £59.,nlp,[],"Okay, your total spending this month is £59, and Utilities account for the entirety of that amount.",,0.23076923076923078,0.23076923076923078,0.8825258016586304,0.8847784996032715,0.8836507201194763,76.0,0.34355828220858897,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, your total spending this month is \u00a359, and Utilities account for the entirety of that amount.\""}""}"
ada456ec-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £1551. Top categories: Rent/Mortgage: £443, Other: £227, Spa & Wellness: £173, Events: £142, Hobbies: £126, Loans: £124, Clothing & Shoes: £76, Home improvement: £72, Utilities: £59, Groceries: £58.",nlp,[],"Okay, here's a breakdown of your spending this month. Your total spending is £1551. The largest categories are Rent/Mortgage at £443, followed by Other at £227, Spa & Wellness at £173, Events at £142, Hobbies at £126, and Loans at £124. The remaining categories are Clothing & Shoes (£76), Home improvement (£72), Utilities (£59), and Groceries (£58).",,0.6136363636363635,0.6136363636363635,0.9206864237785339,0.9356826543807983,0.9281240105628967,155.0,0.6967071057192374,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, here's a breakdown of your spending this month. Your total spending is \u00a31551. The largest categories are Rent/Mortgage at \u00a3443, followed by Other at \u00a3227, Spa & Wellness at \u00a3173, Events at \u00a3142, Hobbies at \u00a3126, and Loans at \u00a3124. The remaining categories are Clothing & Shoes (\u00a376), Home improvement (\u00a372), Utilities (\u00a359), and Groceries (\u00a358).\""}""}"
2af9c556-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £102. Top categories: Medical: £77, Pharmacy: £25.",nlp,[],"Okay, so over the last 30 days, your total spending on Medical and Pharmacy items was £102. Medical expenses accounted for £77 of that, while Pharmacy costs were £25.",,0.3,0.3,0.8854409456253052,0.8985980749130249,0.8919709920883179,120.0,0.4098360655737705,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, so over the last 30 days, your total spending on Medical and Pharmacy items was \u00a3102. Medical expenses accounted for \u00a377 of that, while Pharmacy costs were \u00a325.\""}""}"
c42d8a44-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £209. Top categories: Home & Garden: £209.,nlp,[],"Okay, your Home & Garden spending last month totaled £209, and that was the only category within that spending.",,0.21428571428571427,0.21428571428571427,0.8812921643257141,0.8938441276550293,0.8875238299369812,82.0,0.39779005524861877,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, your Home & Garden spending last month totaled \u00a3209, and that was the only category within that spending.\""}""}"
9848cceb-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed line chart 'Cash Flow Trend (This Year)'. Income: £3,428 → £3,405 (down); Spending: £4,050 → £2,826 (down); Net: £-623 → £580 (up).",nlp,[],"It looks like your income decreased slightly from £3,428 to £3,405, while your spending decreased more significantly from £4,050 to £2,826. This resulted in a positive change in your net cash flow, moving from a deficit of £623 to a surplus of £580 this year so far.",,0.4533333333333333,0.3466666666666666,0.892274022102356,0.8922460079193115,0.8922600150108337,202.0,0.398034398034398,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""It looks like your income decreased slightly from \u00a33,428 to \u00a33,405, while your spending decreased more significantly from \u00a34,050 to \u00a32,826. This resulted in a positive change in your net cash flow, moving from a deficit of \u00a3623 to a surplus of \u00a3580 this year so far.\""}""}"
5a62dc7d-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £10727. Top categories: Electronics: £2871, Other: £1673, Hobbies: £1288, Rent/Mortgage: £1010, Home & Garden: £1009, Spa & Wellness: £612, Clothing & Shoes: £605, Restaurants: £573, Medical: £383, Hair & Beauty: £358.",nlp,[],"Here's a breakdown of your spending for this month. Your total spending was £10727. The largest categories were Electronics (£2871), Other (£1673), Hobbies (£1288), Rent/Mortgage (£1010), and Home & Garden (£1009).",,0.46875,0.46875,0.9201254844665527,0.8976134657859802,0.9087300300598145,194.0,0.5478260869565217,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending for this month. Your total spending was \u00a310727. The largest categories were Electronics (\u00a32871), Other (\u00a31673), Hobbies (\u00a31288), Rent/Mortgage (\u00a31010), and Home & Garden (\u00a31009).\""}""}"
2f364bf0-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £107696. Top categories: EMPLOYER_PAYROLL: £107696.,nlp,[],"It looks like your total income this year was £107,696, and it was all from your employer payroll.",,0.20689655172413793,0.20689655172413793,0.8653901815414429,0.8629246950149536,0.8641557097434998,75.0,0.3163841807909604,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""It looks like your total income this year was \u00a3107,696, and it was all from your employer payroll.\""}""}"
77cf8391-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart with no data.,nlp,[],"It appears there was no spending categorized as 'Subscriptions' this month. Would you like me to show you your overall spending breakdown for this month, or perhaps look at a different time period?",,0.05128205128205128,0.05128205128205128,0.8222893476486206,0.8443001508712769,0.8331494331359863,174.0,0.19999999999999996,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""It appears there was no spending categorized as 'Subscriptions' this month. Would you like me to show you your overall spending breakdown for this month, or perhaps look at a different time period?\""}""}"
6cebe5f2-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart with no data.,nlp,[],It appears there's no spending data categorized as 'Loans' for this month. Would you like me to check a different time range or category?,,0.12903225806451613,0.12903225806451613,0.8265438079833984,0.8537096977233887,0.8399071097373962,115.0,0.2588235294117647,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""It appears there's no spending data categorized as 'Loans' for this month. Would you like me to check a different time range or category?\""}""}"
6b5514b6-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £8815. Top categories: Electronics: £1762, Other: £1679, Rent/Mortgage: £940, Home & Garden: £936, Spa & Wellness: £812, Clothing & Shoes: £632, Medical: £499, Restaurants: £454, Events: £434, Hobbies: £360.",nlp,[],"Here's a snapshot of your spending for this month. Your total spending is £8815. The top categories are Electronics (£1762), Other (£1679), Rent/Mortgage (£940), Home & Garden (£936), Spa & Wellness (£812), Clothing & Shoes (£632), Medical (£499), Restaurants (£454), Events (£434), and Hobbies (£360).",,0.7466666666666666,0.7466666666666666,0.9368684887886047,0.9377388954162598,0.9373034834861755,100.0,0.7895716945996276,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a snapshot of your spending for this month. Your total spending is \u00a38815. The top categories are Electronics (\u00a31762), Other (\u00a31679), Rent/Mortgage (\u00a3940), Home & Garden (\u00a3936), Spa & Wellness (\u00a3812), Clothing & Shoes (\u00a3632), Medical (\u00a3499), Restaurants (\u00a3454), Events (\u00a3434), and Hobbies (\u00a3360).\""}""}"
2b9d4df3-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart with no data.,nlp,[],"I'm sorry, it appears there was no Insurance spending recorded last month. Would you like me to show you a breakdown of your spending across all categories for last month instead?",,0.05263157894736842,0.05263157894736842,0.8227787613868713,0.8440423607826233,0.8332749605178833,156.0,0.21698113207547165,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""I'm sorry, it appears there was no Insurance spending recorded last month. Would you like me to show you a breakdown of your spending across all categories for last month instead?\""}""}"
36ec9859-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £22668. Top categories: Other: £10823, RE_MGMT_SVC: £3403, Mortgage_Payment_Direct: £1923, Apple Store: £1419, Art Supplies: £945, Personal Loan Pymt: £813, Argos: £774, Games Workshop: £693, Champneys: £685, Student Loan Co: £675.",nlp,[],"Here's a breakdown of your spending by payee for this year. It looks like 'Other' is the largest category at £10823, followed by 'RE_MGMT_SVC' at £3403, and 'Mortgage_Payment_Direct' at £1923. Do you want to explore any of these payees in more detail, or perhaps look at a different time period?",,0.21505376344086022,0.21505376344086022,0.8684307336807251,0.8615399599075317,0.8649716377258301,222.0,0.4548736462093863,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending by payee for this year. It looks like 'Other' is the largest category at \u00a310823, followed by 'RE_MGMT_SVC' at \u00a33403, and 'Mortgage_Payment_Direct' at \u00a31923. Do you want to explore any of these payees in more detail, or perhaps look at a different time period?\""}""}"
457cbddc-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart with no data.,nlp,[],It appears there was no spending in the 'Home improvement' category this month. Would you like to see a breakdown of your spending across all categories for this month?,,0.05714285714285715,0.05714285714285715,0.8299893140792847,0.8428723812103271,0.8363812565803528,147.0,0.21890547263681592,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""It appears there was no spending in the 'Home improvement' category this month. Would you like to see a breakdown of your spending across all categories for this month?\""}""}"
c98c11ac-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £123. Top categories: Utilities: £123.,nlp,[],"Okay, your total spending this month is £123, and Utilities accounted for the entirety of that amount.",,0.23076923076923078,0.23076923076923078,0.8782469034194946,0.8863069415092468,0.8822585344314575,77.0,0.34523809523809523,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, your total spending this month is \u00a3123, and Utilities accounted for the entirety of that amount.\""}""}"
3e3fd642-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £10727. Top categories: Electronics: £2871, Other: £1673, Hobbies: £1288, Rent/Mortgage: £1010, Home & Garden: £1009, Spa & Wellness: £612, Clothing & Shoes: £605, Restaurants: £573, Medical: £383, Hair & Beauty: £358.",nlp,[],"Here's a breakdown of your spending for this month. Your total spending was £10727, with the largest categories being Electronics (£2871), Other (£1673), Hobbies (£1288), Rent/Mortgage (£1010), and Home & Garden (£1009).",,0.4615384615384615,0.4615384615384615,0.9166510105133057,0.897301971912384,0.9068732857704163,201.0,0.5321888412017167,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending for this month. Your total spending was \u00a310727, with the largest categories being Electronics (\u00a32871), Other (\u00a31673), Hobbies (\u00a31288), Rent/Mortgage (\u00a31010), and Home & Garden (\u00a31009).\""}""}"
ed7b78c7-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £808. Top categories: Medical: £499, Pharmacy: £309.",nlp,[],"Your total spending on Medical and Pharmacy over the last 30 days was £808, with £499 spent on Medical and £309 on Pharmacy.",,0.3529411764705882,0.2352941176470588,0.8972411751747131,0.8968259692192078,0.8970335125923157,89.0,0.43137254901960786,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Your total spending on Medical and Pharmacy over the last 30 days was \u00a3808, with \u00a3499 spent on Medical and \u00a3309 on Pharmacy.\""}""}"
48bc7bca-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £92. Top categories: Groceries: £58, Coffee & Bars: £34.",nlp,[],"So, this month you spent £92 total on Groceries and Coffee & Bars. Groceries accounted for £58 of that, while Coffee & Bars was £34.",,0.4,0.3428571428571428,0.9028374552726746,0.899364173412323,0.9010974764823914,83.0,0.5092592592592593,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""So, this month you spent \u00a392 total on Groceries and Coffee & Bars. Groceries accounted for \u00a358 of that, while Coffee & Bars was \u00a334.\""}""}"
d70ad744-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £128. Top categories: Groceries: £128.,nlp,[],"Okay, so far this month you've spent £128 on groceries. Is there anything else you'd like to know about your spending?",,0.125,0.125,0.8392322063446045,0.8729813098907471,0.8557741045951843,96.0,0.3369565217391305,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, so far this month you've spent \u00a3128 on groceries. Is there anything else you'd like to know about your spending?\""}""}"
c2f3f5c7-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £62. Top categories: Utilities: £62.,nlp,[],"Okay, your Utilities spending this month totals £62, which is your only spending category.",,0.17391304347826086,0.17391304347826086,0.8820865154266357,0.8860644102096558,0.8840709924697876,67.0,0.38961038961038963,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, your Utilities spending this month totals \u00a362, which is your only spending category.\""}""}"
72bb08ea-sri,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £6169. Top categories: Other: £1114, Rent/Mortgage: £970, Spa & Wellness: £911, Home & Garden: £661, Electronics: £639, Events: £374, Clothing & Shoes: £355, Hair & Beauty: £352, Hobbies: £284, Fuel: £275.",nlp,[],"Here's a breakdown of your spending this month. Your total spending is £6169. The largest categories are: Other (£1114), Rent/Mortgage (£970), Spa & Wellness (£911), Home & Garden (£661), and Electronics (£639).",,0.5,0.5,0.9181768894195557,0.9015600681304932,0.9097926020622253,173.0,0.5810810810810811,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending this month. Your total spending is \u00a36169. The largest categories are: Other (\u00a31114), Rent/Mortgage (\u00a3970), Spa & Wellness (\u00a3911), Home & Garden (\u00a3661), and Electronics (\u00a3639).\""}""}"
694bfdb8-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £289. Top categories: Loans: £289.,nlp,[],"Okay, your Loans spending last month totaled £289, which was the only category shown.",,0.17391304347826086,0.17391304347826086,0.875930905342102,0.8824633955955505,0.8791850209236145,61.0,0.435374149659864,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, your Loans spending last month totaled \u00a3289, which was the only category shown.\""}""}"
dd817ab3-sri,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £1918. Top categories: EMPLOYER_PAYROLL: £1918.,nlp,[],"It looks like your income this month came entirely from your employer payroll, totaling £1918.",,0.24,0.24,0.8573064804077148,0.856046199798584,0.8566758632659912,71.0,0.3431952662721893,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""It looks like your income this month came entirely from your employer payroll, totaling \u00a31918.\""}""}"
